OID_,LAT,LONG,SymbolID,B04,B05,B06
42567,20.54059254700008,104.78521478200008,5,0.0684,0.0937,0.1382
42568,20.541145622000045,104.78829092400008,5,0.0534,0.0648,0.08935
42569,20.53660690500004,104.76633876500004,5,0.0586,0.075,0.1167
42570,20.536350103000075,104.76633167000004,5,0.05905,0.0727,0.1075
42571,20.537564858000053,104.76746757700003,5,0.06035,0.0707,0.1
42572,20.54056161400007,104.78728997800005,5,0.07685,0.1053,0.1444
42573,20.541222977000075,104.79129263800009,5,0.05545,0.0653,0.0951
42574,20.539826514000023,104.78002653800009,5,0.07815,0.07815,0.122
42575,20.534514110000032,104.76720351200004,5,0.053,0.0619,0.0913
42576,20.538123404000032,104.77192967700006,5,0.0568,0.06005,0.086
42577,20.53741394700006,104.76714163100009,5,0.05695,0.06895,0.09995
42578,20.53949113100004,104.77630276600009,5,0.0517,0.0702,0.1042
42579,20.54018686200004,104.77951117700007,5,0.0533,0.0642,0.0912
42580,20.54203896300004,104.78988721200004,5,0.0507,0.0606,0.083
42581,20.539751134000028,104.76720277000004,5,0.05185,0.0638,0.0866
42582,20.53785667300008,104.76742175600003,5,0.05615,0.06825,0.09505
42583,20.540385539000056,104.77895009700006,5,0.05265,0.06615,0.089
42584,20.540116961000024,104.77760623500006,5,0.04955,0.06025,0.0892
42585,20.523160218000044,104.71027599700004,5,0.05235,0.07525,0.1078
42586,20.52231259200005,104.70795477100006,5,0.07045,0.0767,0.1204
42587,20.523024881000023,104.71048801700005,5,0.05575,0.0761,0.113
42588,20.523366246000023,104.71925098600008,5,0.065,0.0836,0.124
42589,20.523596542000064,104.71928186700006,5,0.05515,0.08085,0.1065
42590,20.522968987000077,104.70913442000004,5,0.0485,0.0616,0.09075
42591,20.522406245000077,104.70663897500005,5,0.0588,0.07525,0.1095
42592,20.52348039500004,104.71447832300004,5,0.067,0.0709,0.1012
42593,20.523177333000035,104.70560727900003,5,0.0552,0.064,0.0947
42594,20.52036907300004,104.70725221900004,5,0.058,0.076,0.1136
42595,20.52171093000004,104.70686614700008,5,0.06935,0.092,0.1395
42596,20.52057014900004,104.70696419800004,5,0.058,0.0795,0.1281
42597,20.523419122000064,104.71329820800008,5,0.0594,0.0719,0.1053
42598,20.522643850000065,104.70527916700009,5,0.0617,0.0762,0.1121
42599,20.523812485000064,104.71771202000008,5,0.0441,0.056,0.08345
42600,20.52368376100003,104.71410555000004,5,0.0483,0.0652,0.0919
42601,20.522506900000053,104.70753527100004,5,0.05725,0.06765,0.1032
42602,20.52346552700004,104.71847979600004,5,0.06495,0.0642,0.0981
42603,20.52311333900008,104.70728776700008,5,0.0488,0.05995,0.08855
42604,20.523367505000067,104.70957967500004,5,0.05105,0.0574,0.08565
42605,20.52309654900005,104.70865311100005,5,0.0485,0.06395,0.09385
42606,20.52359979300008,104.71752636300003,5,0.0441,0.06345,0.08975
42607,20.523627330000068,104.71797172700008,5,0.04495,0.0598,0.0885
42608,20.523656930000072,104.71464104400007,5,0.04895,0.06565,0.09355
42609,20.52297244400006,104.70885978300004,5,0.0485,0.05925,0.0907
42610,20.52312104400005,104.70872762000003,5,0.0485,0.05985,0.08675
42611,20.522423761000027,104.70916774700004,5,0.0656,0.08995,0.1414
42612,20.523099369000025,104.71868993200007,5,0.06495,0.0889,0.1196
42613,20.52329175700004,104.71486571900004,5,0.067,0.08235,0.1251
42614,20.523036470000022,104.70409009700006,5,0.05985,0.07905,0.111
42615,20.523153012000023,104.71852496500009,5,0.06495,0.07965,0.1126
42616,20.52364020500005,104.71721781900004,5,0.04495,0.06255,0.0899
42617,20.52344264000004,104.71821258400009,5,0.0616,0.06705,0.0993
42618,20.523418598000035,104.71483126700008,5,0.067,0.0785,0.1125
42619,20.52084625700008,104.70692888700006,5,0.05965,0.09225,0.1316
42620,20.521976308000035,104.70752312800003,5,0.07045,0.08325,0.1255
42621,20.52298907300008,104.70689739000004,5,0.05205,0.0625,0.09215
42622,20.523109103000024,104.71292627500009,5,0.0587,0.0871,0.1359
42623,20.52373551700004,104.72009640200008,5,0.0611,0.07735,0.1173
