OID_,LAT,LONG,SymbolID,B04,B05,B06
36180,20.28772432,105.3141823,2,0.0547,0.09005,0.0872
36181,20.28733997,105.3151423,2,0.06,0.0917,0.0856
36182,20.28367224,105.3173625,2,0.04775,0.0704,0.0736
36183,20.28287862,105.319104962,2,0.049,0.0739,0.07355
36184,20.28333317,105.3175218,2,0.04815,0.0693,0.0736
36185,20.28680334,105.3146809,2,0.0565,0.0915,0.08595
36186,20.28381086,105.316699495,2,0.04815,0.0782,0.0631
36187,20.28606104,105.3154871,2,0.0512,0.07745,0.0769
36188,20.28738544,105.3139479,2,0.06135,0.1019,0.1104
36189,20.28301393,105.3184548,2,0.0423,0.07155,0.0574
36190,20.28721278,105.31497,2,0.05375,0.0812,0.08085
36191,20.28476431,105.3154845,2,0.04655,0.0746,0.07445
36192,20.28782884,105.3148267,2,0.0657,0.1014,0.09865
36193,20.28356452,105.318117324,2,0.0497,0.0726,0.0768
36194,20.28814111,105.313589,2,0.0553,0.0915,0.0838
36195,20.28672886,105.315684,2,0.0498,0.0741,0.0762
36196,20.28378552,105.3169012,2,0.0479,0.07815,0.0709
36197,20.2836493,105.3181083,2,0.05225,0.0779,0.08095
36198,20.283675013,105.3167252,2,0.04485,0.0651,0.07005
36199,20.28746711,105.314131,2,0.0628,0.10015,0.1179
36200,20.28295563,105.3062603,2,0.04855,0.0677,0.068
36201,20.28167576,105.3076423,2,0.0486,0.0667,0.0675
36202,20.28220389,105.3095582,2,0.04395,0.0661,0.0508
36203,20.28412487,105.307111,2,0.0461,0.0672,0.065
36204,20.28217692,105.307968854,2,0.0469,0.06345,0.0655
36205,20.279703172,105.3063947,2,0.0479,0.0684,0.0679
36206,20.28166324,105.3077269,2,0.0487,0.06505,0.0679
36207,20.28417594,105.3074124,2,0.04695,0.0645,0.07155
36208,20.28001837,105.3063986,2,0.0437,0.0651,0.0623
36209,20.282949,105.3088155,2,0.04015,0.05995,0.06275
36210,20.28329729,105.308621589,2,0.03545,0.0591,0.0572
36211,20.28273282,105.3074896,2,0.0441,0.0595,0.0567
36212,20.28229724,105.3083298,2,0.04435,0.0643,0.06345
36213,20.28435846,105.3076889,2,0.0451,0.0625,0.0681
36214,20.28459341,105.3073547,2,0.05175,0.0757,0.082
36215,20.28385635,105.3075756,2,0.04135,0.06,0.0616
36216,20.28118776,105.3070789,2,0.051,0.06815,0.07185
36217,20.28246862,105.3063433,2,0.04955,0.0699,0.0709
36218,20.28012672,105.3067916,2,0.04485,0.0608,0.06515
36219,20.28161929,105.309927245,2,0.04615,0.06465,0.0695
36220,20.28293429,105.308310097,2,0.0432,0.05735,0.06265
36221,20.28200618,105.3090588,2,0.0426,0.0683,0.0551
36222,20.28184746,105.3094139,2,0.0468,0.0652,0.0666
36223,20.28271229,105.3087408,2,0.04165,0.05645,0.05955
36224,20.28186643,105.3091473,2,0.03815,0.0717,0.04705
36225,20.28195759,105.3082781,2,0.04075,0.0603,0.0587
36226,20.28422634,105.3075778,2,0.0453,0.06475,0.0696
36227,20.28140537,105.3063557,2,0.04845,0.0672,0.0754
36228,20.28107618,105.3064653,2,0.0505,0.069,0.0713
36229,20.2821564,105.3085722,2,0.0395,0.0621,0.0596
36230,20.28319178,105.3081301,2,0.048,0.0609,0.06655
36231,20.28108195,105.30718,2,0.04705,0.0669,0.06855
36232,20.28131126,105.3094514,2,0.0462,0.07085,0.0614
36233,20.283101985,105.3063858,2,0.0531,0.07055,0.0767
36234,20.2813174,105.3062346,2,0.04165,0.06985,0.05455
36235,20.28022833,105.3066672,2,0.04455,0.0628,0.0672
36236,20.28226497,105.3098559,2,0.04215,0.06305,0.06325
36237,20.28080109,105.3063565,2,0.0433,0.0669,0.0574
36238,20.28133269,105.3092637,2,0.04955,0.0701,0.0687
36239,20.28155326,105.307173,2,0.04935,0.0691,0.072
36240,20.28313304,105.3063326,2,0.04955,0.06915,0.0713
36241,20.28175737,105.3071139,2,0.0498,0.06805,0.0693
36242,20.28019369,105.3061102,2,0.05105,0.08205,0.0648
36243,20.28134675,105.3060692,2,0.03135,0.0622,0.03955
36244,20.28153665,105.3075876,2,0.0489,0.0654,0.06685
36245,20.28204541,105.3097189,2,0.0445,0.0629,0.06455
36246,20.28007503,105.3059901,2,0.0535,0.07495,0.0799
36247,20.28079529,105.3062694,2,0.0433,0.0669,0.0574
36248,20.28195082,105.3067051,2,0.0473,0.0632,0.06745
36249,20.28241217,105.309386,2,0.04345,0.0671,0.0515
36250,20.28148766,105.3065662,2,0.0442,0.0602,0.06575
36251,20.28438759,105.3077217,2,0.04515,0.06235,0.06865
36252,20.2807897,105.3065069,2,0.04745,0.06645,0.07095
36253,20.28169018,105.3066711,2,0.0498,0.06485,0.0692
36254,20.28221905,105.3069983,2,0.0439,0.0629,0.06115
36255,20.28264536,105.3089097,2,0.042,0.0611,0.0627
36256,20.28293668,105.3086727,2,0.0403,0.0564,0.05825
36257,20.28328918,105.3071635,2,0.0439,0.0599,0.0637
36258,20.282503651,105.3085551,2,0.04405,0.06555,0.05995
36259,20.28146024,105.308600318,2,0.04355,0.0623,0.05855
36260,20.28168879,105.308552,2,0.0441,0.0627,0.0603
36261,20.28205973,105.3066632,2,0.04445,0.0625,0.06505
36262,20.280770125,105.307012,2,0.048,0.0665,0.0716
36263,20.28342452,105.3072536,2,0.04705,0.0621,0.06775
36264,20.28387468,105.308429142,2,0.0387,0.0581,0.04165
36265,20.28246236,105.3090842,2,0.0412,0.0577,0.0598
36266,20.28142156,105.3092804,2,0.049,0.067,0.07175
36267,20.28353463,105.3067208,2,0.0471,0.068,0.06875
36268,20.282230615,105.307886,2,0.0469,0.06345,0.0655
36269,20.28163512,105.3078945,2,0.054,0.0715,0.0757
36270,20.28120953,105.307468,2,0.05235,0.0689,0.0747
36271,20.28400677,105.3067229,2,0.0491,0.0685,0.0745
36272,20.28139902,105.3067155,2,0.046,0.06505,0.06415
36273,20.28362333,105.3080113,2,0.0406,0.06505,0.055
36274,20.282011826,105.3092211,2,0.0423,0.0642,0.0565
36275,20.28244717,105.3091133,2,0.0412,0.0577,0.0598
36276,20.281419513,105.30651,2,0.04815,0.06615,0.07065
36277,20.28143298,105.3096546,2,0.046,0.061,0.0643
36278,20.28138178,105.3065148,2,0.04815,0.06615,0.07065
36279,20.2829948,105.306025345,2,0.0522,0.07495,0.07595
36280,20.28252595,105.3078985,2,0.0461,0.06295,0.0655
36281,20.2814317,105.3070439,2,0.0489,0.0698,0.06985
36282,20.28119216,105.3056453,2,0.04645,0.06745,0.0696
36283,20.282247259,105.3088859,2,0.04145,0.0646,0.0537
36284,20.28391007,105.3066776,2,0.04745,0.06575,0.0723
36285,20.28156037,105.3097628,2,0.047,0.0649,0.0722
36286,20.28336985,105.3066842,2,0.04805,0.0668,0.06745
36287,20.28135449,105.3078463,2,0.0498,0.06565,0.0689
36288,20.283189257,105.307616853,2,0.0426,0.0574,0.06075
36289,20.28085106,105.3070556,2,0.04925,0.0669,0.0707
36290,20.28193067,105.3063457,2,0.0487,0.0686,0.0678
36291,20.2818644,105.3084833,2,0.0455,0.0626,0.0638
36292,20.28368357,105.3076476,2,0.04625,0.0603,0.06275
36293,20.28209236,105.3061376,2,0.0528,0.0743,0.0703
36294,20.28208923,105.3062152,2,0.0514,0.0644,0.07235
36295,20.28268993,105.3090357,2,0.04345,0.0614,0.066
36296,20.28242319,105.3082342,2,0.042,0.0634,0.06155
36297,20.28164294,105.309556,2,0.0459,0.06355,0.0656
36298,20.27957343,105.3064685,2,0.0469,0.06785,0.0689
36299,20.28251405,105.306877355,2,0.0472,0.0668,0.0665
36300,20.2736684,105.3096803,2,0.0445,0.0694,0.0677
36301,20.274736144,105.3095661,2,0.0476,0.0674,0.06855
36302,20.2763249,105.3080706,2,0.04045,0.0616,0.0558
36303,20.27464249,105.3097784,2,0.05255,0.0788,0.0727
36304,20.27339986,105.3096453,2,0.0472,0.07005,0.06875
36305,20.27432523,105.3094506,2,0.0464,0.0648,0.071
36306,20.27459197,105.3089962,2,0.04115,0.0634,0.0582
36307,20.27425016,105.3093576,2,0.04525,0.06605,0.0696
36308,20.27427654,105.3091957,2,0.04075,0.0628,0.06015
36309,20.275415909,105.3088187,2,0.04255,0.0629,0.05725
36310,20.27603183,105.308471,2,0.0409,0.0595,0.0589
36311,20.27575542,105.3093503,2,0.0381,0.0596,0.0571
36312,20.27484284,105.3088123,2,0.043,0.062,0.0599
36313,20.276045352,105.3089638,2,0.04845,0.07005,0.0664
36314,20.27615314,105.3093212,2,0.0404,0.06995,0.0437
36315,20.27625774,105.3079011,2,0.0422,0.06935,0.0593
36316,20.27650809,105.3086675,2,0.04145,0.0588,0.06105
36317,20.27611935,105.309329832,2,0.04195,0.07025,0.04605
36318,20.27589547,105.3082002,2,0.03935,0.05915,0.0578
36319,20.27514764,105.3097375,2,0.04685,0.0733,0.06445
36320,20.27569384,105.3083742,2,0.0429,0.0669,0.0634
36321,20.27525934,105.3089716,2,0.04255,0.063,0.05945
36322,20.27413062,105.3098329,2,0.0508,0.0768,0.0791
36323,20.27559564,105.3093214,2,0.0498,0.07515,0.07125
36324,20.2753812,105.3096722,2,0.0517,0.07845,0.07435
36325,20.276392296,105.3082622,2,0.04685,0.0687,0.0574
36326,20.27642752,105.3080808,2,0.03895,0.06345,0.0531
36327,20.27483065,105.3088259,2,0.043,0.062,0.0599
36328,20.2753406,105.3095199,2,0.04945,0.07635,0.0761
36329,20.27504585,105.3096378,2,0.04625,0.0748,0.06095
36330,20.27378808,105.309644,2,0.0487,0.07005,0.0674
36331,20.27369416,105.309603,2,0.0445,0.0694,0.0677
36332,20.27342391,105.3097874,2,0.04395,0.0674,0.0642
36333,20.27605534,105.309312,2,0.0427,0.0643,0.054
36334,20.27512907,105.3094851,2,0.0446,0.0647,0.0622
36335,20.27485341,105.3093189,2,0.0445,0.07045,0.05715
36336,20.2753103,105.3088576,2,0.04265,0.06265,0.05585
36337,20.27639827,105.308347,2,0.04295,0.06495,0.0568
36338,20.27600201,105.3093796,2,0.04185,0.0725,0.0473
36339,20.27600259,105.309135,2,0.0482,0.0701,0.06555
36340,20.2752599,105.3098663,2,0.0486,0.07405,0.0669
36341,20.2752148,105.3089917,2,0.04475,0.0665,0.0639
36342,20.27513353,105.3097256,2,0.04685,0.0733,0.06445
36343,20.275216997,105.3093278,2,0.0469,0.0705,0.0635
36344,20.27550683,105.3092845,2,0.04205,0.0655,0.0603
36345,20.275261524,105.3089343,2,0.0414,0.064,0.05575
36346,20.275288238,105.3094483,2,0.04575,0.06425,0.0624
36347,20.27454679,105.3089766,2,0.04115,0.0634,0.0582
36348,20.27409168,105.3097156,2,0.0488,0.07195,0.07025
36349,20.27532418,105.3087526,2,0.0428,0.06025,0.05855
36350,20.27579698,105.3088203,2,0.0412,0.0596,0.0542
36351,20.27502043,105.3093745,2,0.0433,0.0665,0.0585
36352,20.27562726,105.3085641,2,0.04565,0.0647,0.06575
36353,20.27626236,105.3092014,2,0.043,0.06325,0.0567
36354,20.27563202,105.3098545,2,0.0407,0.0639,0.0629
36355,20.27656468,105.3084292,2,0.0429,0.0595,0.06125
36356,20.27498088,105.3087085,2,0.0431,0.0641,0.0612
36357,20.27444672,105.3097574,2,0.04865,0.06745,0.06425
36358,20.2755626,105.3094575,2,0.046,0.0685,0.06785
36359,20.27548795,105.3092574,2,0.04205,0.0655,0.0603
36360,20.27556342,105.3098253,2,0.0422,0.0617,0.0611
36361,20.27499705,105.3097369,2,0.048,0.0723,0.0634
36362,20.27503341,105.3096782,2,0.04625,0.0748,0.06095
36363,20.27621971,105.3095098,2,0.03905,0.0683,0.0402
36364,20.27451727,105.3089516,2,0.0442,0.06555,0.06305
36365,20.27498962,105.3092367,2,0.04515,0.0637,0.06365
36366,20.27532661,105.3095435,2,0.0463,0.07165,0.06955
36367,20.27568489,105.3099844,2,0.0428,0.0682,0.05335
36368,20.27588202,105.3088917,2,0.0492,0.07175,0.0683
36369,20.27387567,105.3093388,2,0.04585,0.06555,0.0632
36370,20.27569027,105.3093098,2,0.0475,0.07605,0.0732
36371,20.27648064,105.3086121,2,0.0435,0.06345,0.05815
36372,20.27381696,105.309851462,2,0.04615,0.0723,0.07155
36373,20.27641925,105.309515553,2,0.04455,0.06495,0.0672
36374,20.2759549,105.3083829,2,0.03985,0.0598,0.0566
36375,20.27487272,105.308894823,2,0.04335,0.06675,0.0591
36376,20.27629356,105.308493,2,0.04485,0.06525,0.06075
36377,20.27633716,105.308656311,2,0.0455,0.06565,0.0588
36378,20.27493906,105.3094923,2,0.04435,0.06845,0.0575
36379,20.27619071,105.3085038,2,0.0495,0.0775,0.07275
36380,20.27471963,105.3094367,2,0.0451,0.0644,0.0652
36381,20.27370289,105.309569,2,0.0431,0.06455,0.0651
36382,20.27470811,105.309597,2,0.05015,0.07065,0.07155
36383,20.274470194,105.3090265,2,0.04135,0.0633,0.05755
36384,20.27524447,105.3088746,2,0.04135,0.0606,0.0569
36385,20.27429946,105.3092413,2,0.04415,0.0631,0.06705
36386,20.27575254,105.3085141,2,0.04215,0.0619,0.05865
36387,20.27510461,105.3090072,2,0.0464,0.06885,0.065
36388,20.27592133,105.3095645,2,0.0409,0.0677,0.0493
36389,20.27615742,105.3087726,2,0.044,0.06855,0.0614
36390,20.27432344,105.3096083,2,0.04925,0.06865,0.06775
36391,20.276408413,105.3085123,2,0.0435,0.06235,0.0571
36392,20.27426923,105.3098149,2,0.0526,0.07535,0.0779
36393,20.27622311,105.308894349,2,0.04445,0.0682,0.0622
36394,20.27620801,105.3081312,2,0.0416,0.0682,0.05285
36395,20.27424685,105.3096495,2,0.04865,0.0684,0.0715
36396,20.27634376,105.3095488,2,0.0406,0.0631,0.0587
36397,20.27621051,105.3084196,2,0.0469,0.07635,0.059
36398,20.276162848,105.3081674,2,0.04445,0.06225,0.05595
36399,20.27605355,105.3086809,2,0.04275,0.06315,0.0627
36400,20.27821792,105.307791367,2,0.04605,0.06375,0.0635
36401,20.27849306,105.3090387,2,0.0481,0.06615,0.073
36402,20.27884302,105.3066621,2,0.04875,0.0665,0.0694
36403,20.27754423,105.3081586,2,0.0474,0.06905,0.071
36404,20.27799395,105.3088425,2,0.0457,0.06695,0.0677
36405,20.27758573,105.3083737,2,0.0492,0.06825,0.0699
36406,20.27815681,105.3077608,2,0.0481,0.0649,0.06525
36407,20.278741071,105.3067345,2,0.05045,0.0693,0.0669
36408,20.27914591,105.3065397,2,0.0475,0.0636,0.0663
36409,20.27876252,105.3074436,2,0.049,0.07105,0.0687
36410,20.279216307,105.3062312,2,0.05915,0.07515,0.07335
36411,20.2788701,105.3077695,2,0.04625,0.0679,0.0669
36412,20.27835971,105.3091507,2,0.05305,0.08,0.083
36413,20.27866928,105.307744,2,0.0458,0.06545,0.06155
36414,20.27899488,105.3076653,2,0.0474,0.06945,0.0653
36415,20.27813824,105.3091019,2,0.04955,0.0706,0.0765
36416,20.27871131,105.3088609,2,0.0426,0.06305,0.0635
36417,20.27858013,105.307624,2,0.05065,0.0648,0.07
36418,20.2783182,105.3086269,2,0.04935,0.07,0.0657
36419,20.27827888,105.309115609,2,0.0501,0.07295,0.0785
36420,20.27769549,105.3081177,2,0.05805,0.07545,0.0775
36421,20.278554441,105.308349,2,0.0442,0.06185,0.06405
36422,20.278487525,105.3082211,2,0.0456,0.0616,0.0636
36423,20.27747473,105.3083475,2,0.0461,0.0706,0.06135
36424,20.27843864,105.307885,2,0.04585,0.06235,0.06345
36425,20.2792626,105.3067728,2,0.0447,0.06315,0.0643
36426,20.27871997,105.3085962,2,0.04305,0.062,0.06385
36427,20.27804706,105.3090166,2,0.0508,0.0707,0.07195
36428,20.27885878,105.3078911,2,0.04445,0.0616,0.06165
36429,20.27821929,105.30889465,2,0.045,0.0648,0.0696
36430,20.27800944,105.3076687,2,0.0501,0.06875,0.0735
36431,20.27781602,105.3077981,2,0.0566,0.076,0.0801
36432,20.27890325,105.3084611,2,0.04345,0.06195,0.0646
36433,20.27800654,105.3079589,2,0.0493,0.0654,0.0685
36434,20.27786351,105.3077876,2,0.05235,0.07125,0.0732
36435,20.27798407,105.3088503,2,0.0457,0.06695,0.0677
36436,20.2789466,105.3074513,2,0.04755,0.07315,0.06205
36437,20.27802265,105.3082413,2,0.05215,0.0673,0.0712
36438,20.27838736,105.3087641,2,0.0482,0.06735,0.0671
36439,20.278926294,105.306595717,2,0.04885,0.06795,0.0669
36440,20.27809806,105.307925,2,0.0463,0.0623,0.064
36441,20.27804661,105.3086172,2,0.0482,0.0678,0.07
36442,20.27926021,105.3065475,2,0.04445,0.0618,0.0606
36443,20.27793765,105.3087631,2,0.04485,0.06365,0.0678
36444,20.27812814,105.307621,2,0.0462,0.06265,0.06385
36445,20.27832529,105.3080271,2,0.0464,0.0617,0.0633
36446,20.27831859,105.3085374,2,0.04755,0.06845,0.06695
36447,20.27759805,105.3085479,2,0.04395,0.06535,0.064
36448,20.27823398,105.3082068,2,0.0463,0.0635,0.0662
36449,20.27884833,105.3069302,2,0.0465,0.0666,0.06575
36450,20.27794436,105.3079673,2,0.0493,0.0654,0.0685
36451,20.27866433,105.307168572,2,0.0492,0.0691,0.06295
36452,20.279176958,105.3062301,2,0.0585,0.07615,0.0741
36453,20.27798338,105.3085593,2,0.0463,0.0635,0.0657
36454,20.27883543,105.3067489,2,0.0478,0.0679,0.0656
36455,20.27872028,105.3068487,2,0.0498,0.0684,0.067
36456,20.27855734,105.3071431,2,0.0461,0.06615,0.0616
36457,20.2789793,105.3078385,2,0.04485,0.0628,0.0622
36458,20.27846023,105.3076973,2,0.0496,0.0639,0.07045
36459,20.27910388,105.306612,2,0.0469,0.06555,0.0694
36460,20.2785703,105.3072886,2,0.0506,0.074,0.0663
36461,20.27849362,105.3079431,2,0.04625,0.0668,0.06345
36462,20.27882862,105.308764535,2,0.0424,0.0619,0.0604
36463,20.27843006,105.3086645,2,0.0447,0.0639,0.0632
36464,20.2781383,105.3078342,2,0.0495,0.0671,0.0692
36465,20.27793488,105.3080903,2,0.05645,0.0718,0.07735
36466,20.27916864,105.306262413,2,0.0585,0.07615,0.0741
36467,20.2784879,105.3086522,2,0.04365,0.06375,0.0668
36468,20.27877201,105.3078852,2,0.0443,0.06405,0.0606
36469,20.27932638,105.306321262,2,0.05405,0.07095,0.0714
36470,20.27900907,105.3076954,2,0.0474,0.06945,0.0653
36471,20.27736241,105.3082421,2,0.044,0.06425,0.0612
36472,20.27914916,105.3070265,2,0.0466,0.07205,0.0595
36473,20.27756735,105.3082359,2,0.0474,0.06905,0.071
36474,20.27837543,105.3089979,2,0.0489,0.0681,0.0723
36475,20.27884157,105.308334834,2,0.04255,0.0628,0.061
36476,20.27839189,105.3081785,2,0.04545,0.06355,0.0678
36477,20.27820588,105.3080517,2,0.04795,0.0656,0.0718
36478,20.27890408,105.3070418,2,0.0475,0.06755,0.06515
36479,20.27905188,105.307795,2,0.0455,0.0661,0.0647
36480,20.27867494,105.3082014,2,0.0445,0.06335,0.06335
36481,20.27884337,105.3080898,2,0.0457,0.0647,0.0619
36482,20.279003435,105.3079652,2,0.0429,0.0638,0.0633
36483,20.27935199,105.3067916,2,0.0452,0.0627,0.0659
36484,20.27782621,105.3081448,2,0.0573,0.0732,0.07705
36485,20.2781851,105.3084896,2,0.0529,0.06905,0.076
36486,20.27893329,105.3071101,2,0.0493,0.07315,0.0671
36487,20.2787536,105.3066562,2,0.0474,0.06655,0.06685
36488,20.27871662,105.3065869,2,0.0491,0.06865,0.065
36489,20.278549623,105.3076714,2,0.048,0.0646,0.06965
36490,20.278775,105.3085054,2,0.0437,0.0623,0.06335
36491,20.27806575,105.3086727,2,0.0482,0.0678,0.07
36492,20.27831091,105.3089284,2,0.04705,0.0684,0.071
36493,20.27786169,105.3081056,2,0.05645,0.0718,0.07735
36494,20.27862518,105.3079268,2,0.04635,0.0631,0.06345
36495,20.27777011,105.3085033,2,0.0474,0.06525,0.0684
36496,20.27853418,105.3077601,2,0.0464,0.0634,0.0628
36497,20.277389746,105.3080695,2,0.0455,0.06995,0.0703
36498,20.27886618,105.308181,2,0.0469,0.0648,0.06175
36499,20.27882397,105.3065882,2,0.0496,0.06845,0.066
36500,20.27769288,105.309877,2,0.04325,0.064,0.06715
36501,20.27669139,105.3101046,2,0.04235,0.06495,0.0595
36502,20.27705017,105.310195,2,0.03725,0.0602,0.05425
36503,20.27681203,105.3107993,2,0.03755,0.0627,0.05395
36504,20.27770494,105.3103034,2,0.04625,0.069,0.0754
36505,20.27686618,105.3112139,2,0.0416,0.0644,0.06485
36506,20.27777688,105.3101858,2,0.0442,0.06455,0.0703
36507,20.27742665,105.3101766,2,0.04255,0.0586,0.0698
36508,20.27728524,105.3106869,2,0.037,0.05885,0.05905
36509,20.27799527,105.3102112,2,0.0418,0.06215,0.0675
36510,20.27680681,105.3110747,2,0.04045,0.06185,0.0593
36511,20.2768361,105.3103935,2,0.0433,0.0695,0.06215
36512,20.27709847,105.3104713,2,0.05175,0.0787,0.0669
36513,20.27787454,105.3098589,2,0.04165,0.06535,0.0642
36514,20.27726054,105.3107013,2,0.037,0.05885,0.05905
36515,20.2768319,105.3107293,2,0.03805,0.06215,0.0577
36516,20.2766273,105.3112784,2,0.04205,0.06605,0.0658
36517,20.276831373,105.310597694,2,0.0413,0.0641,0.05945
36518,20.277133059,105.3108002,2,0.04195,0.06255,0.0674
36519,20.27748361,105.3098241,2,0.0423,0.06385,0.0697
36520,20.27733775,105.3101709,2,0.04145,0.06195,0.06495
36521,20.277474628,105.3103605,2,0.04055,0.06085,0.062
36522,20.277442881,105.3101171,2,0.0411,0.05985,0.069
36523,20.27714906,105.3105209,2,0.04355,0.0703,0.0583
36524,20.27645461,105.3100691,2,0.04315,0.0694,0.0608
36525,20.27700052,105.3108835,2,0.04075,0.06125,0.06015
36526,20.27708621,105.3104058,2,0.05175,0.0787,0.0669
36527,20.27745049,105.3105238,2,0.04275,0.06375,0.06935
36528,20.27729897,105.3108102,2,0.03835,0.05995,0.0627
36529,20.27727811,105.3105809,2,0.03955,0.0605,0.0602
36530,20.27737038,105.3097952,2,0.0405,0.05965,0.0668
36531,20.27738628,105.3098486,2,0.0405,0.05965,0.0668
36532,20.276933957,105.3105434,2,0.0431,0.07175,0.0662
36533,20.27688912,105.311096,2,0.0407,0.06425,0.0614
36534,20.27744525,105.3099503,2,0.0411,0.05985,0.069
36535,20.27771026,105.3100773,2,0.0437,0.0654,0.06935
36536,20.27651116,105.3100423,2,0.0443,0.06775,0.0642
36537,20.27777967,105.3100921,2,0.04305,0.06425,0.0662
36538,20.27658049,105.3113811,2,0.04305,0.0659,0.06705
36539,20.27689181,105.3103526,2,0.0422,0.0662,0.0646
36540,20.277002231,105.3101848,2,0.0384,0.0632,0.0595
36541,20.27694463,105.310548817,2,0.0431,0.07175,0.0662
36542,20.27688685,105.3106206,2,0.04215,0.0667,0.0627
36543,20.27738468,105.3100883,2,0.041,0.06095,0.0696
36544,20.277582655,105.3103918,2,0.0457,0.06655,0.0687
36545,20.27675831,105.3111041,2,0.04025,0.0658,0.0587
36546,20.27724665,105.3098226,2,0.0391,0.05675,0.0671
36547,20.27688784,105.310968,2,0.0402,0.0636,0.0634
36548,20.276710676,105.3103619,2,0.0513,0.0803,0.0747
36549,20.27748675,105.3104707,2,0.0398,0.0637,0.06265
36550,20.277489129,105.3099307,2,0.04185,0.06215,0.06585
36551,20.2767646,105.3102923,2,0.04555,0.06785,0.0697
36552,20.27743775,105.3099146,2,0.04185,0.06215,0.06585
36553,20.276702695,105.3102266,2,0.04555,0.06785,0.0697
36554,20.27708231,105.3104571,2,0.05175,0.0787,0.0669
36555,20.27715042,105.3098189,2,0.0382,0.061,0.05975
36556,20.27810019,105.3101202,2,0.04255,0.0633,0.0669
36557,20.27711779,105.3109374,2,0.04025,0.0607,0.0609
36558,20.27721706,105.3103322,2,0.04025,0.05855,0.05685
36559,20.2772238,105.3100099,2,0.03845,0.0601,0.0646
36560,20.27724484,105.3109619,2,0.0414,0.06215,0.0646
36561,20.277117164,105.3111346,2,0.0432,0.0694,0.0524
36562,20.277594335,105.3099256,2,0.0431,0.0639,0.0715
36563,20.27718245,105.3103167,2,0.04025,0.05855,0.05685
36564,20.27692703,105.3109567,2,0.0402,0.0636,0.0634
36565,20.27703196,105.3104883,2,0.0528,0.0837,0.074
36566,20.27692499,105.310487732,2,0.0442,0.0807,0.06705
36567,20.27696225,105.310283633,2,0.04385,0.0646,0.068
36568,20.277028455,105.3112238,2,0.0445,0.06905,0.05845
36569,20.27684881,105.3111196,2,0.0385,0.06225,0.06005
36570,20.277535,105.3104791,2,0.04085,0.06255,0.0634
36571,20.27714162,105.3110939,2,0.0421,0.0654,0.05665
36572,20.27813901,105.3099444,2,0.04905,0.0759,0.0772
36573,20.27660137,105.310133383,2,0.04445,0.0689,0.06365
36574,20.27693851,105.3111837,2,0.03925,0.0624,0.0582
36575,20.27694902,105.3103653,2,0.0422,0.0662,0.0646
36576,20.27693845,105.3110956,2,0.0407,0.06425,0.0614
36577,20.27720063,105.3104862,2,0.045,0.0697,0.0589
36578,20.27809603,105.3099166,2,0.0445,0.0682,0.06815
36579,20.2765831,105.310101593,2,0.0443,0.06775,0.0642
36580,20.27733855,105.310575839,2,0.04115,0.06405,0.06825
36581,20.2775919,105.3102895,2,0.04605,0.06805,0.0725
36582,20.27687728,105.3105116,2,0.0431,0.07175,0.0662
36583,20.27705181,105.3104663,2,0.05175,0.0787,0.0669
36584,20.27737095,105.3103414,2,0.0371,0.058,0.05785
36585,20.27706427,105.3106552,2,0.04175,0.06375,0.06155
36586,20.27685362,105.3097955,2,0.0463,0.06625,0.06605
36587,20.27699548,105.3111091,2,0.0411,0.06585,0.0589
36588,20.27714929,105.3098137,2,0.0382,0.061,0.05975
36589,20.27813807,105.3099368,2,0.04905,0.0759,0.0772
36590,20.27691585,105.3097526,2,0.0418,0.0672,0.0652
36591,20.27806138,105.3099874,2,0.0445,0.0682,0.06815
36592,20.276829738,105.3109341,2,0.039,0.06455,0.05885
36593,20.27689564,105.3105678,2,0.0431,0.07175,0.0662
36594,20.27719287,105.310483,2,0.045,0.0697,0.0589
36595,20.27730463,105.309832,2,0.0391,0.05675,0.0671
36596,20.27775208,105.3101648,2,0.0454,0.06775,0.0752
36597,20.27720776,105.3101983,2,0.03915,0.05765,0.055
36598,20.27710759,105.3111102,2,0.0419,0.06595,0.0579
36599,20.27687309,105.3108072,2,0.04065,0.0633,0.06045
36600,20.28750274,105.2732771,2,0.04415,0.0726,0.0731
36601,20.2863705,105.2732267,2,0.05565,0.0913,0.0973
36602,20.28667497,105.272789219,2,0.05385,0.0786,0.09
36603,20.28771755,105.2730678,2,0.0479,0.073,0.0812
36604,20.28749953,105.2723258,2,0.04915,0.07805,0.07595
36605,20.28633707,105.2726589,2,0.05165,0.0781,0.08135
36606,20.28829789,105.272236,2,0.0454,0.07035,0.0687
36607,20.286336,105.271671,2,0.04515,0.0782,0.0816
36608,20.28635275,105.2718252,2,0.0481,0.0766,0.0791
36609,20.28638648,105.273296,2,0.058,0.0924,0.1041
36610,20.28836188,105.271665,2,0.04465,0.0708,0.07085
36611,20.28643454,105.2727029,2,0.0502,0.0787,0.0762
36612,20.28734395,105.271974763,2,0.05035,0.0748,0.07785
36613,20.28801437,105.2726817,2,0.046,0.0804,0.085
36614,20.288519814,105.2714607,2,0.04625,0.0651,0.076
36615,20.28852466,105.2714523,2,0.04625,0.0651,0.076
36616,20.28799599,105.2719383,2,0.04395,0.0687,0.0623
36617,20.28851929,105.2716776,2,0.0439,0.0714,0.0726
36618,20.28770052,105.2721316,2,0.0455,0.07985,0.0688
36619,20.288125504,105.272755942,2,0.04845,0.0767,0.0815
