label,Long,Lat,B2,B3,B4,B5,B8,B8A,B11,B12
cropland,105.39800477100005,19.56130758600005,0.0398,0.06625,0.0512,0.1148,0.3172,0.32835,0.23735,0.13315
cropland,105.39841003200009,19.560360806000062,0.0343,0.06075,0.03405,0.1008,0.28295,0.31055,0.1872,0.08955
cropland,105.39853595600005,19.560880354000066,0.0322,0.0624,0.0367,0.10935,0.30905,0.32055,0.20735,0.1058
cropland,105.39933602600009,19.560050155000056,0.0308,0.0598,0.0346,0.10665,0.2955,0.31625,0.20535,0.1099
cropland,105.39805852800004,19.561176772000067,0.0367,0.06615,0.0486,0.1117,0.30225,0.30905,0.2351,0.1303
cropland,105.39916892800004,19.55970688400004,0.0418,0.072,0.0599,0.1205,0.2893,0.3215,0.2461,0.14135
cropland,105.39795798700004,19.56147678300005,0.03175,0.0638,0.0447,0.10745,0.2876,0.313,0.2166,0.117
cropland,105.39875326900004,19.55996415900006,0.03025,0.05575,0.03555,0.09775,0.2813,0.30945,0.2024,0.10245
cropland,105.39913670400004,19.56156555800004,0.03605,0.0701,0.0493,0.10495,0.3068,0.33215,0.2138,0.1111
cropland,105.39919992900008,19.56019981000003,0.031,0.0611,0.03465,0.10715,0.30685,0.30775,0.2053,0.11
cropland,105.39804317900006,19.561524596000027,0.0362,0.0638,0.04385,0.10745,0.2957,0.313,0.2166,0.117
cropland,105.39881552500007,19.560783215000072,0.02945,0.0588,0.0346,0.107,0.2917,0.3155,0.20145,0.10695
cropland,105.39805716700003,19.56145877400008,0.0362,0.0638,0.04385,0.10745,0.2957,0.313,0.2166,0.117
cropland,105.39843560000008,19.56125060900007,0.03495,0.06295,0.04975,0.1115,0.2979,0.3198,0.2291,0.12205
cropland,105.39790948200005,19.56138590200004,0.03835,0.066,0.05145,0.1148,0.3108,0.32835,0.23735,0.13315
cropland,105.39884101600006,19.561383558000045,0.03155,0.06455,0.0428,0.1117,0.29325,0.3165,0.2143,0.1083
cropland,105.39795455100004,19.56138333000007,0.03835,0.066,0.05145,0.1148,0.3108,0.32835,0.23735,0.13315
cropland,105.39806928000009,19.56121932300005,0.0367,0.06615,0.0486,0.1117,0.30225,0.30905,0.2351,0.1303
cropland,105.39841684100008,19.56060120300004,0.02685,0.0533,0.0309,0.09775,0.2789,0.3064,0.19925,0.10095
cropland,105.39871338600004,19.56013075100003,0.0291,0.058,0.0372,0.10185,0.2842,0.31285,0.19275,0.09945
cropland,105.39835798800004,19.56149041200007,0.0344,0.0595,0.04315,0.10295,0.2848,0.30195,0.2119,0.1067
cropland,105.39912892600006,19.56032526800004,0.0302,0.0617,0.03875,0.10715,0.28335,0.30775,0.2053,0.11
cropland,105.39845053000003,19.561393491000047,0.0318,0.06415,0.04335,0.10935,0.28965,0.31185,0.23345,0.12245
cropland,105.39872281400004,19.56069457800004,0.03345,0.0631,0.0376,0.1084,0.2915,0.3153,0.19685,0.10245
cropland,105.39872429000008,19.561628037000048,0.03015,0.0597,0.0396,0.1057,0.27165,0.3091,0.2057,0.102
cropland,105.39909382400003,19.560084523000057,0.03135,0.0636,0.03715,0.11275,0.29465,0.3104,0.20725,0.10955
cropland,105.39843299200004,19.560919685000044,0.0321,0.06315,0.0384,0.1072,0.28245,0.31635,0.2193,0.1136
cropland,105.39895489900005,19.559672186000057,0.0455,0.0805,0.0628,0.1264,0.3339,0.3378,0.251,0.13805
cropland,105.39901277800004,19.56142043600005,0.04035,0.06895,0.0502,0.1155,0.3038,0.3362,0.21775,0.11245
cropland,105.39933449600004,19.55992179200007,0.03085,0.0603,0.03455,0.10765,0.2825,0.3082,0.2149,0.1154
cropland,105.39866068900004,19.56149026400004,0.03135,0.0604,0.0418,0.10705,0.28095,0.30785,0.20865,0.10345
cropland,105.39836646400003,19.560141858000065,0.02605,0.0554,0.03255,0.09535,0.2782,0.3051,0.18295,0.0881
cropland,105.39853483800005,19.559810468000023,0.0306,0.0581,0.0388,0.11905,0.28595,0.3262,0.23115,0.1247
cropland,105.39928327400008,19.560316768000064,0.0318,0.0596,0.0399,0.1038,0.2968,0.33785,0.206,0.1083
cropland,105.39839506900006,19.55971181900003,0.0407,0.0672,0.05155,0.1164,0.2997,0.3223,0.22795,0.12235
cropland,105.39836183200003,19.561353468000046,0.03635,0.06465,0.0524,0.10935,0.295,0.31185,0.23345,0.12245
cropland,105.39898727400004,19.561506500000064,0.03855,0.06975,0.0496,0.11725,0.31215,0.32825,0.22055,0.1139
cropland,105.39877126000005,19.56063813100008,0.03345,0.0631,0.0376,0.1084,0.2915,0.3153,0.19685,0.10245
cropland,105.39843553200006,19.561093680000056,0.03455,0.0619,0.04605,0.1115,0.29455,0.3198,0.2291,0.12205
cropland,105.39848913000009,19.561211696000044,0.03495,0.06295,0.04975,0.1115,0.2979,0.3198,0.2291,0.12205
cropland,105.39890248300009,19.56023746700004,0.03105,0.0632,0.0377,0.1083,0.2949,0.30685,0.20005,0.10645
cropland,105.39920862700006,19.559984806000045,0.0328,0.06265,0.0359,0.1114,0.30005,0.31885,0.21305,0.11255
cropland,105.39798128100004,19.561469431000035,0.03175,0.0638,0.0447,0.10745,0.2876,0.313,0.2166,0.117
cropland,105.39899488400005,19.56133528500004,0.0336,0.06245,0.04435,0.1155,0.29945,0.3362,0.21775,0.11245
cropland,105.39853733800004,19.560652463000054,0.03135,0.0621,0.03595,0.10815,0.29505,0.3169,0.19815,0.1
cropland,105.39813340000006,19.56096504100003,0.04265,0.0655,0.0547,0.109,0.2633,0.2841,0.22975,0.12635
cropland,105.39920150100004,19.560130161000075,0.034,0.0642,0.03875,0.11275,0.2971,0.3104,0.20725,0.10955
cropland,105.39868320600004,19.56005389400008,0.0322,0.0581,0.0357,0.0987,0.2844,0.3143,0.19005,0.09475
cropland,105.39818766000008,19.561497496000072,0.0336,0.06195,0.03975,0.109,0.29035,0.3136,0.2218,0.11295
cropland,105.39940200500008,19.560233918000048,0.03,0.06,0.0351,0.1038,0.32185,0.33785,0.206,0.1083
cropland,105.39816026700004,19.56088971100008,0.045,0.08045,0.07045,0.1224,0.2801,0.3126,0.24185,0.14095
cropland,105.39868682900004,19.559864461000075,0.0322,0.0586,0.03525,0.09975,0.2937,0.31785,0.19365,0.0977
cropland,105.39924786800007,19.560520730000064,0.03145,0.0585,0.03515,0.10225,0.3013,0.326,0.19985,0.10405
cropland,105.39882661900003,19.56142036700004,0.03155,0.06455,0.0428,0.1117,0.29325,0.3165,0.2143,0.1083
cropland,105.39843609300004,19.55976948100005,0.03365,0.061,0.0384,0.1164,0.2879,0.3223,0.22795,0.12235
cropland,105.39819593100005,19.56084662400008,0.0378,0.0662,0.0498,0.1099,0.2875,0.3086,0.21985,0.10975
cropland,105.39885825900006,19.56126057700004,0.0364,0.066,0.042,0.1089,0.2964,0.3123,0.2169,0.10935
cropland,105.39815949800004,19.56023122500005,0.0395,0.07,0.047,0.10985,0.2862,0.3097,0.20995,0.10955
cropland,105.39874765100006,19.561062698000057,0.03415,0.06285,0.04565,0.10575,0.30825,0.3228,0.21095,0.11265
cropland,105.39847816500009,19.561453864000043,0.03305,0.06235,0.0405,0.10295,0.2844,0.30195,0.2119,0.1067
cropland,105.39815844600008,19.56062778300003,0.0486,0.0809,0.0664,0.12895,0.2851,0.3112,0.24855,0.1409
cropland,105.39816118500003,19.56090892400005,0.04265,0.0655,0.0547,0.109,0.2633,0.2841,0.22975,0.12635
cropland,105.39902453500008,19.559903362000057,0.03215,0.0625,0.03725,0.1089,0.29345,0.3259,0.2098,0.1125
cropland,105.39895032100009,19.56006203800007,0.03095,0.0606,0.0361,0.1102,0.29915,0.31765,0.20435,0.1072
cropland,105.39899701700004,19.560155163000047,0.0318,0.0621,0.03745,0.1102,0.2912,0.31765,0.20435,0.1072
cropland,105.39865127000007,19.56004791600003,0.0322,0.0581,0.0357,0.0987,0.2844,0.3143,0.19005,0.09475
cropland,105.39847381500005,19.56096445500004,0.0332,0.0619,0.04125,0.1072,0.29775,0.31635,0.2193,0.1136
cropland,105.39922716500008,19.55974348700005,0.03495,0.0681,0.0483,0.1205,0.30985,0.3215,0.2461,0.14135
cropland,105.39827930300004,19.561204472000043,0.0378,0.0641,0.047,0.108,0.3028,0.3136,0.2264,0.12335
cropland,105.39893241900006,19.561441127000023,0.03465,0.0662,0.0474,0.1155,0.30105,0.3362,0.21775,0.11245
cropland,105.39890392700003,19.56031170500006,0.0328,0.06255,0.03695,0.1083,0.28435,0.30685,0.20005,0.10645
cropland,105.39795605700004,19.561357025000063,0.03835,0.066,0.05145,0.1148,0.3108,0.32835,0.23735,0.13315
cropland,105.39908128700004,19.561365713000043,0.0349,0.0646,0.0427,0.1045,0.313,0.32965,0.20745,0.11035
cropland,105.39798012600004,19.561364342000047,0.03835,0.066,0.05145,0.1148,0.3108,0.32835,0.23735,0.13315
cropland,105.39864668000008,19.559997089000035,0.03195,0.0578,0.03645,0.09975,0.29315,0.31785,0.19365,0.0977
cropland,105.39838420100004,19.559916411000074,0.0281,0.05625,0.0327,0.0961,0.2845,0.31135,0.1882,0.0941
cropland,105.39828019800008,19.55996397000007,0.033,0.05425,0.0355,0.1089,0.2803,0.30905,0.2068,0.11735
cropland,105.39892931100007,19.560574590000044,0.02885,0.0578,0.03475,0.10265,0.27575,0.302,0.1947,0.10195
cropland,105.39436194900009,19.546331370000075,0.0571,0.09685,0.0951,0.12785,0.23235,0.23785,0.26045,0.1804
cropland,105.39479695200004,19.54638353900004,0.0436,0.0755,0.0575,0.11865,0.2212,0.2372,0.23345,0.1436
cropland,105.39474479200004,19.54604887100004,0.0506,0.087,0.0697,0.13305,0.2388,0.25165,0.25295,0.15545
cropland,105.39490934100009,19.546015905000047,0.0491,0.0831,0.0702,0.13415,0.24225,0.25185,0.25265,0.1549
cropland,105.39500363200004,19.546448019000024,0.04425,0.07655,0.0594,0.11155,0.2193,0.2434,0.21275,0.12555
cropland,105.39436141400004,19.54601199500007,0.09355,0.0992,0.1097,0.139,0.2095,0.25035,0.29535,0.24465
cropland,105.39462695500004,19.54645976600005,0.0418,0.07215,0.04925,0.11295,0.21,0.2283,0.23075,0.1434
cropland,105.39508137600006,19.545915698000044,0.0489,0.0887,0.0729,0.13985,0.2436,0.25075,0.25475,0.16125
cropland,105.39428097700004,19.54603604700004,0.1062,0.1057,0.1208,0.14455,0.20005,0.23175,0.29625,0.24965
cropland,105.39481131100004,19.546474561000025,0.04545,0.0705,0.0508,0.11515,0.2193,0.2358,0.22505,0.13745
cropland,105.39495022600003,19.546287759000048,0.04435,0.07725,0.05635,0.1212,0.2276,0.2362,0.2295,0.14375
cropland,105.39439727300004,19.546091078000075,0.06175,0.07525,0.06305,0.1197,0.23385,0.24505,0.27305,0.2169
cropland,105.39501988600004,19.54629709300008,0.04435,0.07725,0.05635,0.1212,0.2276,0.2362,0.2295,0.14375
cropland,105.39466107800008,19.54650572400004,0.04445,0.0706,0.04865,0.11515,0.2172,0.2358,0.22505,0.13745
cropland,105.39453893900009,19.546516938000025,0.0428,0.071,0.05005,0.11295,0.2036,0.2283,0.23075,0.1434
cropland,105.39471892200004,19.546220842000025,0.0441,0.07625,0.05375,0.1247,0.22895,0.24365,0.23935,0.14995
cropland,105.39519622200004,19.546286656000063,0.04365,0.07455,0.04725,0.1156,0.24365,0.24565,0.1965,0.11575
cropland,105.39472176500004,19.545981695000023,0.04785,0.0904,0.0724,0.13305,0.2401,0.25165,0.25295,0.15545
cropland,105.39504185500004,19.546052020000047,0.04755,0.0874,0.0671,0.13985,0.24195,0.25075,0.25475,0.16125
cropland,105.39463835900004,19.545962617000043,0.04885,0.0793,0.065,0.13395,0.25265,0.268,0.2608,0.1739
cropland,105.39455975300008,19.545985633000043,0.07085,0.0999,0.09155,0.13395,0.2557,0.268,0.2608,0.1739
cropland,105.39502580000004,19.54600827300004,0.04755,0.0874,0.0671,0.13985,0.24195,0.25075,0.25475,0.16125
cropland,105.39471333100003,19.54613693600004,0.0485,0.0808,0.05835,0.1247,0.23875,0.24365,0.23935,0.14995
cropland,105.39449260200008,19.54615331600008,0.04815,0.0753,0.05615,0.12255,0.23005,0.24225,0.2397,0.15205
cropland,105.39506994700008,19.546249803000023,0.04635,0.083,0.05705,0.13315,0.2305,0.25895,0.2277,0.1362
cropland,105.39523224300008,19.54590486800004,0.0563,0.07945,0.0747,0.112,0.2393,0.22415,0.2166,0.1489
cropland,105.39478047700004,19.54650510100004,0.04545,0.0705,0.0508,0.11515,0.2193,0.2358,0.22505,0.13745
cropland,105.39515279600003,19.546097648000057,0.04735,0.08875,0.0639,0.13315,0.22895,0.25895,0.2277,0.1362
cropland,105.39460277900008,19.546402734000026,0.0454,0.0731,0.05385,0.1161,0.21405,0.2248,0.2309,0.14085
cropland,105.39449512700008,19.54641745600003,0.04375,0.07195,0.05215,0.1161,0.211,0.2248,0.2309,0.14085
cropland,105.39479497700006,19.54600778800005,0.05,0.0852,0.06805,0.13305,0.23715,0.25165,0.25295,0.15545
cropland,105.39516077400005,19.54603092000008,0.04715,0.0876,0.0672,0.13985,0.2386,0.25075,0.25475,0.16125
cropland,105.39445965700008,19.546401209000067,0.0454,0.0736,0.0552,0.12785,0.21445,0.23785,0.26045,0.1804
cropland,105.39443848100008,19.54657135400004,0.0484,0.07515,0.0636,0.13615,0.2123,0.23985,0.27285,0.194
cropland,105.39445983600008,19.54638256200008,0.0454,0.0736,0.0552,0.12785,0.21445,0.23785,0.26045,0.1804
cropland,105.39517396100004,19.545971334000058,0.0459,0.0873,0.071,0.13985,0.24445,0.25075,0.25475,0.16125
cropland,105.39511053300004,19.546233944000047,0.04455,0.08575,0.0548,0.13315,0.2381,0.25895,0.2277,0.1362
cropland,105.39514553500004,19.54595026600004,0.0459,0.0873,0.071,0.13985,0.24445,0.25075,0.25475,0.16125
cropland,105.39494035600006,19.545949398000065,0.0496,0.0899,0.07645,0.13415,0.23885,0.25185,0.25265,0.1549
cropland,105.39481588500009,19.54638011800005,0.0436,0.0755,0.0575,0.11865,0.2212,0.2372,0.23345,0.1436
cropland,105.39448670500008,19.54608482500004,0.04815,0.0753,0.05615,0.12255,0.23005,0.24225,0.2397,0.15205
cropland,105.39446139400007,19.54651079000007,0.047,0.0714,0.05375,0.13615,0.2115,0.23985,0.27285,0.194
cropland,105.39468317200004,19.54625301400005,0.0441,0.07625,0.05375,0.1247,0.22895,0.24365,0.23935,0.14995
cropland,105.39472072700003,19.54617569100003,0.0441,0.07625,0.05375,0.1247,0.22895,0.24365,0.23935,0.14995
cropland,105.39516008000004,19.54600406800005,0.04715,0.0876,0.0672,0.13985,0.2386,0.25075,0.25475,0.16125
cropland,105.39497013400006,19.546387293000063,0.04555,0.0799,0.05845,0.1212,0.22305,0.2362,0.2295,0.14375
cropland,105.39488059200004,19.54583798100004,0.05635,0.09685,0.0851,0.1331,0.2351,0.2748,0.25865,0.17135
cropland,105.39489905900004,19.546211527000025,0.0475,0.081,0.06245,0.12815,0.22545,0.24265,0.23705,0.1476
cropland,105.39486158700004,19.546409813000025,0.04565,0.07755,0.0577,0.1212,0.2231,0.2362,0.2295,0.14375
cropland,105.39509729600007,19.546416774000026,0.0454,0.0777,0.0577,0.1156,0.22405,0.24565,0.1965,0.11575
cropland,105.39526478800008,19.546026291000032,0.05175,0.07825,0.0649,0.112,0.256,0.22415,0.2166,0.1489
cropland,105.39473640700004,19.546412033000024,0.0441,0.0736,0.0543,0.11865,0.21935,0.2372,0.23345,0.1436
cropland,105.39470363200007,19.54659376300004,0.0444,0.0701,0.0513,0.11515,0.2145,0.2358,0.22505,0.13745
cropland,105.39452704100006,19.546603704000063,0.0448,0.0687,0.05155,0.11295,0.20395,0.2283,0.23075,0.1434
cropland,105.39458550500008,19.54611552900008,0.04785,0.0788,0.0613,0.12255,0.23915,0.24225,0.2397,0.15205
cropland,105.39500905800008,19.54647408300008,0.04425,0.07655,0.0594,0.11155,0.2193,0.2434,0.21275,0.12555
cropland,105.39466610900008,19.54596885300004,0.04785,0.0904,0.0724,0.13305,0.2401,0.25165,0.25295,0.15545
cropland,105.39458438800004,19.54603346100004,0.048,0.084,0.069,0.13395,0.2378,0.268,0.2608,0.1739
cropland,105.39499817700003,19.54629334900005,0.04435,0.07725,0.05635,0.1212,0.2276,0.2362,0.2295,0.14375
cropland,105.39462787400004,19.546547239000063,0.043,0.0691,0.0488,0.11295,0.2099,0.2283,0.23075,0.1434
cropland,105.39446496900004,19.54600250600004,0.06875,0.0865,0.0919,0.139,0.2336,0.25035,0.29535,0.24465
cropland,105.39517531900007,19.54584474400008,0.0583,0.0879,0.08035,0.13555,0.23345,0.27225,0.27195,0.18495
cropland,105.39489980900004,19.54601268700003,0.0491,0.0831,0.0702,0.13415,0.24225,0.25185,0.25265,0.1549
cropland,105.39446815200004,19.54658473200004,0.0484,0.07515,0.0636,0.13615,0.2123,0.23985,0.27285,0.194
cropland,105.39458159600008,19.54648493900004,0.0418,0.07215,0.04925,0.11295,0.21,0.2283,0.23075,0.1434
cropland,105.39505182500004,19.54617142300004,0.0479,0.08815,0.06385,0.13315,0.23495,0.25895,0.2277,0.1362
cropland,105.39499118500004,19.546042920000048,0.0479,0.0835,0.06855,0.13415,0.24095,0.25185,0.25265,0.1549
cropland,105.39458194700006,19.54626084700004,0.0442,0.0747,0.0547,0.12255,0.22965,0.24225,0.2397,0.15205
cropland,105.39465962700008,19.54620421800007,0.0442,0.0747,0.0547,0.12255,0.22965,0.24225,0.2397,0.15205
cropland,105.39459376000008,19.546226491000027,0.0442,0.0747,0.0547,0.12255,0.22965,0.24225,0.2397,0.15205
cropland,105.39443487600003,19.54626887100005,0.04375,0.07175,0.0537,0.12785,0.2126,0.23785,0.26045,0.1804
cropland,105.39485757600004,19.54612395000004,0.04935,0.083,0.0633,0.12815,0.2356,0.24265,0.23705,0.1476
cropland,105.39465943500004,19.54614804000005,0.04785,0.0788,0.0613,0.12255,0.23915,0.24225,0.2397,0.15205
cropland,105.39458376100004,19.54635930200004,0.0454,0.0731,0.05385,0.1161,0.21405,0.2248,0.2309,0.14085
cropland,105.39502265900006,19.546181415000035,0.04635,0.083,0.05705,0.13315,0.2305,0.25895,0.2277,0.1362
cropland,105.39451046600004,19.546534340000047,0.0448,0.0687,0.05155,0.11295,0.20395,0.2283,0.23075,0.1434
cropland,105.39480743400009,19.546415363000047,0.0436,0.0755,0.0575,0.11865,0.2212,0.2372,0.23345,0.1436
cropland,105.39489011400008,19.54601110800008,0.0491,0.0831,0.0702,0.13415,0.24225,0.25185,0.25265,0.1549
cropland,105.39453957600004,19.54612481600003,0.04815,0.0753,0.05615,0.12255,0.23005,0.24225,0.2397,0.15205
cropland,105.39507938900005,19.546255833000032,0.04635,0.083,0.05705,0.13315,0.2305,0.25895,0.2277,0.1362
cropland,105.39501487300004,19.546366628000044,0.04555,0.0799,0.05845,0.1212,0.22305,0.2362,0.2295,0.14375
cropland,105.39451982600008,19.546621663000053,0.0448,0.0687,0.05155,0.11295,0.20395,0.2283,0.23075,0.1434
cropland,105.39469279200004,19.54622133200008,0.0441,0.07625,0.05375,0.1247,0.22895,0.24365,0.23935,0.14995
cropland,105.39483042700004,19.546003935000044,0.05,0.0852,0.06805,0.13305,0.23715,0.25165,0.25295,0.15545
cropland,105.39466415000004,19.545910849000048,0.04785,0.0904,0.0724,0.13305,0.2401,0.25165,0.25295,0.15545
cropland,105.39436212700008,19.54607566600004,0.09355,0.0992,0.1097,0.139,0.2095,0.25035,0.29535,0.24465
cropland,105.39445316300004,19.546485517000065,0.047,0.0714,0.05375,0.13615,0.2115,0.23985,0.27285,0.194
cropland,105.39509216800008,19.546360403000048,0.0454,0.0777,0.0577,0.1156,0.22405,0.24565,0.1965,0.11575
cropland,105.39507815300004,19.546338525000067,0.04325,0.0775,0.0514,0.1156,0.23205,0.24565,0.1965,0.11575
cropland,105.39474470000005,19.545888611000063,0.0484,0.08005,0.0701,0.12945,0.26335,0.281,0.25555,0.17015
cropland,105.39448874900006,19.54603923600008,0.05235,0.08065,0.0694,0.13395,0.23785,0.268,0.2608,0.1739
cropland,105.39502586100008,19.546431643000066,0.0454,0.0777,0.0577,0.1156,0.22405,0.24565,0.1965,0.11575
cropland,105.39450925400008,19.546130160000075,0.04815,0.0753,0.05615,0.12255,0.23005,0.24225,0.2397,0.15205
cropland,105.39517624100004,19.54595151500008,0.0459,0.0873,0.071,0.13985,0.24445,0.25075,0.25475,0.16125
cropland,105.39449226300007,19.546684097000025,0.04335,0.0707,0.0552,0.1234,0.2269,0.2576,0.2625,0.173
cropland,105.39479900400003,19.546106439000027,0.04665,0.07955,0.05845,0.1247,0.23475,0.24365,0.23935,0.14995
cropland,105.39454904700004,19.546347765000064,0.0439,0.07185,0.0535,0.1161,0.2107,0.2248,0.2309,0.14085
cropland,105.39470559100003,19.546247976000075,0.0441,0.07625,0.05375,0.1247,0.22895,0.24365,0.23935,0.14995
cropland,105.39461985000008,19.546563115000023,0.043,0.0691,0.0488,0.11295,0.2099,0.2283,0.23075,0.1434
cropland,105.39516454800008,19.546164498000053,0.04735,0.08875,0.0639,0.13315,0.22895,0.25895,0.2277,0.1362
forest,105.40451330500008,19.92707176100004,0.0252,0.0439,0.0236,0.0663,0.3224,0.3407,0.1484,0.0615
forest,105.40572445800008,19.93199594200007,0.0278,0.048,0.0267,0.0857,0.3391,0.3847,0.1847,0.0733
forest,105.40178953500003,19.929029039000056,0.0288,0.0501,0.0278,0.0792,0.3296,0.363,0.1781,0.0807
forest,105.40663916800008,19.929225491000068,0.0262,0.0429,0.0223,0.0673,0.2976,0.2831,0.1518,0.0634
forest,105.40622325300006,19.92958956300004,0.0268,0.0524,0.025,0.0848,0.3412,0.3577,0.1784,0.0756
forest,105.40687810700004,19.92953447000008,0.0252,0.0497,0.0253,0.0741,0.3256,0.3229,0.1668,0.0658
forest,105.40584911000008,19.93044762300008,0.0228,0.0438,0.0222,0.0734,0.3028,0.3145,0.1629,0.0646
forest,105.40479299100008,19.92831785100003,0.0266,0.0396,0.0259,0.0713,0.2684,0.3251,0.1671,0.0715
forest,105.40407440000008,19.929480457000068,0.0236,0.0417,0.022,0.0779,0.3359,0.3769,0.1734,0.0705
forest,105.40469825700006,19.93010578900004,0.0226,0.045,0.0208,0.0709,0.3391,0.3392,0.1578,0.0651
forest,105.40333786500008,19.930728412000065,0.0297,0.0465,0.0254,0.0768,0.3087,0.3145,0.1444,0.0574
forest,105.40512338800004,19.93259184400005,0.0304,0.0564,0.0276,0.0883,0.3816,0.3785,0.1601,0.0616
forest,105.40365158400004,19.928293163000035,0.0259,0.0482,0.0258,0.0819,0.3557,0.385,0.195,0.091
forest,105.40515148600008,19.92657390200004,0.0216,0.04,0.0238,0.071,0.3071,0.3623,0.1561,0.0625
forest,105.40399709200004,19.930722025000023,0.0242,0.0388,0.0265,0.0611,0.2117,0.2497,0.1521,0.0673
forest,105.40552547200008,19.928390887000035,0.0256,0.0402,0.028,0.0618,0.2491,0.3024,0.1458,0.0593
forest,105.40387465300005,19.930639411000072,0.0271,0.0375,0.0243,0.0599,0.22,0.2421,0.1568,0.0705
forest,105.40571125300004,19.92753438200004,0.025,0.0412,0.0246,0.0698,0.3046,0.32,0.1484,0.0617
forest,105.40465026200008,19.928455687000053,0.0253,0.0461,0.0246,0.0714,0.3516,0.3671,0.1764,0.078
forest,105.40652436900008,19.929666920000045,0.0258,0.0529,0.0246,0.0751,0.32,0.3176,0.1641,0.064
forest,105.40558475500006,19.93266538000006,0.0274,0.0492,0.0261,0.0807,0.282,0.3222,0.1654,0.0693
forest,105.40263613500008,19.92895035600004,0.0273,0.0483,0.0264,0.0777,0.3877,0.4221,0.218,0.1037
forest,105.40609699300006,19.930340904000047,0.0211,0.042,0.0213,0.0721,0.3308,0.3543,0.1671,0.0674
forest,105.40551825300008,19.92940523600004,0.0187,0.0361,0.0174,0.0613,0.2624,0.3217,0.1497,0.0577
forest,105.40579522000009,19.93254351200005,0.0286,0.05,0.0277,0.078,0.2846,0.2971,0.1571,0.0662
forest,105.40433320200005,19.92754884900006,0.0245,0.0407,0.0243,0.072,0.2546,0.2941,0.1521,0.0626
forest,105.40710112600004,19.93130129900004,0.0276,0.0461,0.0245,0.076,0.3095,0.3208,0.1522,0.0672
forest,105.40606996700006,19.92976549100007,0.0264,0.0524,0.0269,0.0818,0.3476,0.3608,0.1741,0.0739
forest,105.40363635600004,19.931534063000072,0.0304,0.0484,0.028,0.0827,0.3196,0.3193,0.1474,0.0593
forest,105.40577292600004,19.92949053500007,0.0251,0.05,0.0239,0.0787,0.3473,0.3742,0.167,0.0726
forest,105.40509338600005,19.92847841400004,0.0233,0.0367,0.0191,0.0655,0.2382,0.2914,0.1519,0.0625
forest,105.40731209600004,19.931064633000062,0.0276,0.0436,0.0214,0.0671,0.3108,0.2681,0.143,0.0629
forest,105.40305425700006,19.929335451000043,0.0222,0.0397,0.0227,0.0724,0.3105,0.3621,0.1653,0.0694
forest,105.40587646700004,19.92815579400008,0.0234,0.0392,0.0219,0.0603,0.2958,0.3052,0.1323,0.0609
forest,105.40485673900008,19.92687335300008,0.0211,0.0346,0.0209,0.0654,0.2492,0.3044,0.1446,0.0569
forest,105.40427682200004,19.932236887000045,0.0294,0.0455,0.0261,0.0772,0.2878,0.3337,0.1632,0.0671
forest,105.40325571700004,19.931079470000043,0.0274,0.0516,0.0245,0.0996,0.2922,0.3212,0.1525,0.0588
forest,105.40255663700005,19.929518191000057,0.0279,0.0451,0.0267,0.0769,0.2946,0.3085,0.1647,0.068
forest,105.40253696600008,19.92836827400004,0.0268,0.0478,0.0291,0.0731,0.3414,0.3884,0.1999,0.0936
forest,105.40242597100008,19.929093025000043,0.029,0.0512,0.0267,0.0798,0.4035,0.4312,0.2173,0.1025
forest,105.40248590000004,19.93014524800003,0.0254,0.0447,0.028,0.0735,0.3016,0.316,0.1493,0.0604
forest,105.40349084600004,19.92740062400003,0.0312,0.0444,0.0314,0.0582,0.1295,0.184,0.0906,0.0474
forest,105.40398889200009,19.93041406800006,0.0272,0.0399,0.0258,0.0733,0.2397,0.2916,0.1662,0.0737
forest,105.40503878400004,19.929688918000068,0.0201,0.0434,0.0218,0.0825,0.3784,0.3906,0.1755,0.071
forest,105.40328110800004,19.93017174600004,0.0232,0.0415,0.0224,0.0711,0.2933,0.3096,0.1365,0.0549
forest,105.40391276200006,19.931147258000067,0.0299,0.0452,0.0276,0.0713,0.2653,0.2925,0.1501,0.0648
forest,105.40431105700009,19.92937858600004,0.0232,0.0428,0.0213,0.0738,0.3385,0.3359,0.1683,0.0683
forest,105.40361056700004,19.92867002500003,0.0242,0.0444,0.0245,0.0724,0.3597,0.403,0.2101,0.0975
forest,105.40460739700006,19.932383835000053,0.0271,0.0436,0.0228,0.0753,0.2781,0.2934,0.1611,0.0659
forest,105.40437706600004,19.930326578000063,0.0229,0.043,0.0233,0.0743,0.2684,0.3132,0.1614,0.0698
forest,105.40601736700006,19.931339464000075,0.0256,0.0452,0.0222,0.0855,0.304,0.3489,0.1664,0.0669
forest,105.40467916400009,19.93249225900007,0.0264,0.047,0.0254,0.0842,0.273,0.3278,0.1566,0.0629
forest,105.40612362200004,19.93145873100008,0.025,0.0482,0.0241,0.0798,0.3283,0.3461,0.1599,0.0663
forest,105.40226560200004,19.92777980100004,0.0302,0.0518,0.0313,0.084,0.2882,0.2854,0.1635,0.0801
forest,105.40507748700009,19.93211763700004,0.0288,0.0471,0.0263,0.0775,0.3163,0.3247,0.1589,0.0655
forest,105.40701866200004,19.929859100000044,0.0285,0.0474,0.0217,0.0714,0.364,0.3642,0.1505,0.0594
forest,105.40210797100008,19.92814401800007,0.0454,0.0756,0.0501,0.0752,0.1228,0.1178,0.0757,0.0393
